Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
801,165,24,22.4225,0,10.0,-1,0.001,1.0,1,22.4225,44,0.8010000000000006,SAT,,0.03,
802,166,5,97.3253,0,10.0,-1,0.001,1.0,1,97.3253,45,0.8020000000000006,SAT,,0.029,
803,166,24,20.5014,0,10.0,-1,0.001,1.0,1,20.5014,45,0.8030000000000006,SAT,,0.029,
804,166,50,27.1051,0,10.0,-1,0.001,1.0,1,27.1051,45,0.8040000000000006,SAT,,0.03,
805,166,57,37.8164,0,10.0,-1,0.001,1.0,1,37.8164,45,0.8050000000000006,SAT,,0.029,
806,166,20,20.9101,0,10.0,-1,0.001,1.0,1,20.9101,45,0.8060000000000006,SAT,,0.028,
807,166,2,137.3104,0,10.0,-1,0.001,1.0,1,137.3104,45,0.8070000000000006,SAT,,0.028,
808,166,18,22.0204,0,10.0,-1,0.001,1.0,1,22.0204,45,0.8080000000000006,SAT,,0.028,
809,166,16,24.752,0,10.0,-1,0.001,1.0,1,24.752,45,0.8090000000000006,SAT,,0.029,
810,166,59,37.1604,0,10.0,-1,0.001,1.0,1,37.1604,45,0.8100000000000006,SAT,,0.027,
811,166,3,123.0864,0,10.0,-1,0.001,1.0,1,123.0864,45,0.8110000000000006,SAT,,0.029,
812,166,1,152.3749,0,10.0,-1,0.001,1.0,1,152.3749,45,0.8120000000000006,SAT,,0.029,
813,166,35,11.1169,0,10.0,-1,0.001,1.0,1,11.1169,45,0.8130000000000006,SAT,,0.029,
814,166,23,20.5867,0,10.0,-1,0.001,1.0,1,20.5867,45,0.8140000000000006,SAT,,0.029,
815,166,75,7.6208,0,10.0,-1,0.001,1.0,1,7.6208,45,0.8150000000000006,SAT,,0.028,
816,166,69,15.7524,0,10.0,-1,0.001,1.0,1,15.7524,45,0.8160000000000006,SAT,,0.028,
817,166,28,18.8443,0,10.0,-1,0.001,1.0,1,18.8443,45,0.8170000000000006,SAT,,0.03,
818,166,26,19.9991,0,10.0,-1,0.001,1.0,1,19.9991,45,0.8180000000000006,SAT,,0.029,
819,166,62,32.9164,0,10.0,-1,0.001,1.0,1,32.9164,45,0.8190000000000006,SAT,,0.028,
820,166,39,8.7137,0,10.0,-1,0.001,1.0,1,8.7137,45,0.8200000000000006,SAT,,0.028,
821,166,8,65.9321,0,10.0,-1,0.001,1.0,1,65.9321,45,0.8210000000000006,SAT,,0.03,
822,166,53,33.7117,0,10.0,-1,0.001,1.0,1,33.7117,45,0.8220000000000006,SAT,,0.03,
823,166,44,13.1219,0,10.0,-1,0.001,1.0,1,13.1219,45,0.8230000000000006,SAT,,0.028,
824,166,67,20.6883,0,10.0,-1,0.001,1.0,1,20.6883,45,0.8240000000000006,SAT,,0.029,
825,166,71,11.6838,0,10.0,-1,0.001,1.0,1,11.6838,45,0.8250000000000006,SAT,,0.029,
826,166,7,75.3941,0,10.0,-1,0.001,1.0,1,75.3941,45,0.8260000000000006,SAT,,0.029,
827,166,48,22.0394,0,10.0,-1,0.001,1.0,1,22.0394,45,0.8270000000000006,SAT,,0.029,
828,166,11,43.6242,0,10.0,-1,0.001,1.0,1,43.6242,45,0.8280000000000006,SAT,,0.029,
829,166,46,17.1866,0,10.0,-1,0.001,1.0,1,17.1866,45,0.8290000000000006,SAT,,0.03,
830,166,47,19.5479,0,10.0,-1,0.001,1.0,1,19.5479,45,0.8300000000000006,SAT,,0.029,
831,166,66,23.3066,0,10.0,-1,0.001,1.0,1,23.3066,45,0.8310000000000006,SAT,,0.028,
832,166,13,33.5971,0,10.0,-1,0.001,1.0,1,33.5971,45,0.8320000000000006,SAT,,0.028,
833,166,70,13.5791,0,10.0,-1,0.001,1.0,1,13.5791,45,0.8330000000000006,SAT,,0.029,
834,166,4,109.7445,0,10.0,-1,0.001,1.0,1,109.7445,45,0.8340000000000006,SAT,,0.028,
835,166,14,29.8958,0,10.0,-1,0.001,1.0,1,29.8958,45,0.8350000000000006,SAT,,0.029,
836,166,55,36.6093,0,10.0,-1,0.001,1.0,1,36.6093,45,0.8360000000000006,SAT,,0.03,
837,166,63,30.8025,0,10.0,-1,0.001,1.0,1,30.8025,45,0.8370000000000006,SAT,,0.029,
838,166,33,13.4408,0,10.0,-1,0.001,1.0,1,13.4408,45,0.8380000000000006,SAT,,0.029,
839,166,6,85.8652,0,10.0,-1,0.001,1.0,1,85.8652,45,0.8390000000000006,SAT,,0.029,
840,166,29,18.0025,0,10.0,-1,0.001,1.0,1,18.0025,45,0.8400000000000006,SAT,,0.029,
841,166,9,57.4883,0,10.0,-1,0.001,1.0,1,57.4883,45,0.8410000000000006,SAT,,0.028,
842,166,74,8.07,0,10.0,-1,0.001,1.0,1,8.07,45,0.8420000000000006,SAT,,0.028,
843,166,10,50.0584,0,10.0,-1,0.001,1.0,1,50.0584,45,0.8430000000000006,SAT,,0.028,
844,166,31,15.8808,0,10.0,-1,0.001,1.0,1,15.8808,45,0.8440000000000006,SAT,,0.029,
845,166,61,34.7178,0,10.0,-1,0.001,1.0,1,34.7178,45,0.8450000000000006,SAT,,0.029,
846,166,41,9.3859,0,10.0,-1,0.001,1.0,1,9.3859,45,0.8460000000000006,SAT,,0.03,
847,166,40,8.8684,0,10.0,-1,0.001,1.0,1,8.8684,45,0.8470000000000006,SAT,,0.029,
848,166,19,21.313,0,10.0,-1,0.001,1.0,1,21.313,45,0.8480000000000006,SAT,,0.029,
849,166,49,24.5852,0,10.0,-1,0.001,1.0,1,24.5852,45,0.8490000000000006,SAT,,0.029,
850,166,56,37.4406,0,10.0,-1,0.001,1.0,1,37.4406,45,0.8500000000000006,SAT,,0.029,
851,166,54,35.3518,0,10.0,-1,0.001,1.0,1,35.3518,45,0.8510000000000006,SAT,,0.028,
852,166,17,23.1331,0,10.0,-1,0.001,1.0,1,23.1331,45,0.8520000000000006,SAT,,0.03,
853,166,45,15.0247,0,10.0,-1,0.001,1.0,1,15.0247,45,0.8530000000000006,SAT,,0.029,
854,166,12,38.1529,0,10.0,-1,0.001,1.0,1,38.1529,45,0.8540000000000006,SAT,,0.03,
855,166,64,28.4449,0,10.0,-1,0.001,1.0,1,28.4449,45,0.8550000000000006,SAT,,0.028,
856,166,60,36.148,0,10.0,-1,0.001,1.0,1,36.148,45,0.8560000000000006,SAT,,0.029,
857,166,43,11.5266,0,10.0,-1,0.001,1.0,1,11.5266,45,0.8570000000000007,SAT,,0.029,
858,166,38,8.9003,0,10.0,-1,0.001,1.0,1,8.9003,45,0.8580000000000007,SAT,,0.028,
859,166,30,17.004,0,10.0,-1,0.001,1.0,1,17.004,45,0.8590000000000007,SAT,,0.029,
860,166,22,20.6339,0,10.0,-1,0.001,1.0,1,20.6339,45,0.8600000000000007,SAT,,0.03,
861,166,32,14.6758,0,10.0,-1,0.001,1.0,1,14.6758,45,0.8610000000000007,SAT,,0.03,
862,166,51,29.5181,0,10.0,-1,0.001,1.0,1,29.5181,45,0.8620000000000007,SAT,,0.029,
863,166,76,7.5458,0,10.0,-1,0.001,1.0,1,7.5458,45,0.8630000000000007,SAT,,0.03,
864,166,34,12.2341,0,10.0,-1,0.001,1.0,1,12.2341,45,0.8640000000000007,SAT,,0.028,
865,166,21,20.7142,0,10.0,-1,0.001,1.0,1,20.7142,45,0.8650000000000007,SAT,,0.029,
866,166,68,18.145,0,10.0,-1,0.001,1.0,1,18.145,45,0.8660000000000007,SAT,,0.028,
867,166,42,10.2742,0,10.0,-1,0.001,1.0,1,10.2742,45,0.8670000000000007,SAT,,0.028,
868,166,72,10.1137,0,10.0,-1,0.001,1.0,1,10.1137,45,0.8680000000000007,SAT,,0.028,
869,166,58,37.7224,0,10.0,-1,0.001,1.0,1,37.7224,45,0.8690000000000007,SAT,,0.029,
870,166,52,31.745,0,10.0,-1,0.001,1.0,1,31.745,45,0.8700000000000007,SAT,,0.028,
871,166,27,19.5111,0,10.0,-1,0.001,1.0,1,19.5111,45,0.8710000000000007,SAT,,0.029,
872,166,37,9.3941,0,10.0,-1,0.001,1.0,1,9.3941,45,0.8720000000000007,SAT,,0.029,
873,166,65,25.9194,0,10.0,-1,0.001,1.0,1,25.9194,45,0.8730000000000007,SAT,,0.03,
874,166,15,26.9755,0,10.0,-1,0.001,1.0,1,26.9755,45,0.8740000000000007,SAT,,0.028,
875,166,36,10.1507,0,10.0,-1,0.001,1.0,1,10.1507,45,0.8750000000000007,SAT,,0.029,
876,166,25,20.3199,0,10.0,-1,0.001,1.0,1,20.3199,45,0.8760000000000007,SAT,,0.029,
877,166,73,8.9026,0,10.0,-1,0.001,1.0,1,8.9026,45,0.8770000000000007,SAT,,0.029,
878,167,21,54.6693,0,10.0,-1,0.001,1.0,1,54.6693,45,0.8780000000000007,SAT,,0.029,
879,161,51,26.8656,0,10.0,-1,0.001,1.0,1,26.8656,46,0.8790000000000007,SAT,,0.028,
880,168,60,200.8425,0,10.0,-1,0.001,1.0,1,200.8425,46,0.8800000000000007,SAT,,0.028,
881,169,29,18.0567,0,10.0,-1,0.001,1.0,1,18.0567,46,0.8810000000000007,SAT,,0.029,
882,170,2,78.7207,0,10.0,-1,0.001,1.0,1,78.7207,46,0.8820000000000007,SAT,,0.03,
883,170,76,30.8222,0,10.0,-1,0.001,1.0,1,30.8222,46,0.8830000000000007,SAT,,0.027,
884,170,40,34.8299,0,10.0,-1,0.001,1.0,1,34.8299,46,0.8840000000000007,SAT,,0.028,
885,170,74,33.6087,0,10.0,-1,0.001,1.0,1,33.6087,46,0.8850000000000007,SAT,,0.028,
886,170,17,8.6401,0,10.0,-1,0.001,1.0,1,8.6401,46,0.8860000000000007,SAT,,0.03,
887,170,36,31.4384,0,10.0,-1,0.001,1.0,1,31.4384,46,0.8870000000000007,SAT,,0.03,
888,170,68,48.9791,0,10.0,-1,0.001,1.0,1,48.9791,46,0.8880000000000007,SAT,,0.029,
889,171,23,20.3108,0,10.0,-1,0.001,1.0,1,20.3108,46,0.8890000000000007,SAT,,0.029,
890,171,7,73.9171,0,10.0,-1,0.001,1.0,1,73.9171,46,0.8900000000000007,SAT,,0.03,
891,171,69,16.3686,0,10.0,-1,0.001,1.0,1,16.3686,46,0.8910000000000007,SAT,,0.028,
892,171,60,36.8886,0,10.0,-1,0.001,1.0,1,36.8886,46,0.8920000000000007,SAT,,0.029,
893,171,4,107.9911,0,10.0,-1,0.001,1.0,1,107.9911,46,0.8930000000000007,SAT,,0.029,
894,171,11,42.4905,0,10.0,-1,0.001,1.0,1,42.4905,46,0.8940000000000007,SAT,,0.029,
895,171,52,32.4742,0,10.0,-1,0.001,1.0,1,32.4742,46,0.8950000000000007,SAT,,0.029,
896,171,45,15.6495,0,10.0,-1,0.001,1.0,1,15.6495,46,0.8960000000000007,SAT,,0.029,
897,171,32,14.8734,0,10.0,-1,0.001,1.0,1,14.8734,46,0.8970000000000007,SAT,,0.029,
898,171,29,18.0584,0,10.0,-1,0.001,1.0,1,18.0584,46,0.8980000000000007,SAT,,0.03,
899,171,73,9.4168,0,10.0,-1,0.001,1.0,1,9.4168,46,0.8990000000000007,SAT,,0.03,
900,171,8,64.5436,0,10.0,-1,0.001,1.0,1,64.5436,46,0.9000000000000007,SAT,,0.028,
901,171,18,21.4185,0,10.0,-1,0.001,1.0,1,21.4185,46,0.9010000000000007,SAT,,0.029,
902,171,13,32.6243,0,10.0,-1,0.001,1.0,1,32.6243,46,0.9020000000000007,SAT,,0.03,
903,171,56,38.1899,0,10.0,-1,0.001,1.0,1,38.1899,46,0.9030000000000007,SAT,,0.03,
904,171,47,20.2116,0,10.0,-1,0.001,1.0,1,20.2116,46,0.9040000000000007,SAT,,0.028,
905,171,61,35.4518,0,10.0,-1,0.001,1.0,1,35.4518,46,0.9050000000000007,SAT,,0.029,
906,171,72,10.6561,0,10.0,-1,0.001,1.0,1,10.6561,46,0.9060000000000007,SAT,,0.028,
907,171,65,26.6089,0,10.0,-1,0.001,1.0,1,26.6089,46,0.9070000000000007,SAT,,0.028,
908,171,57,38.5662,0,10.0,-1,0.001,1.0,1,38.5662,46,0.9080000000000007,SAT,,0.03,
909,171,31,16.033,0,10.0,-1,0.001,1.0,1,16.033,46,0.9090000000000007,SAT,,0.028,
910,171,48,22.7198,0,10.0,-1,0.001,1.0,1,22.7198,46,0.9100000000000007,SAT,,0.029,
911,171,58,38.4709,0,10.0,-1,0.001,1.0,1,38.4709,46,0.9110000000000007,SAT,,0.028,
912,171,55,37.3563,0,10.0,-1,0.001,1.0,1,37.3563,46,0.9120000000000007,SAT,,0.029,
913,171,59,37.9059,0,10.0,-1,0.001,1.0,1,37.9059,46,0.9130000000000007,SAT,,0.029,
914,171,26,19.8971,0,10.0,-1,0.001,1.0,1,19.8971,46,0.9140000000000007,SAT,,0.029,
915,171,3,121.2373,0,10.0,-1,0.001,1.0,1,121.2373,46,0.9150000000000007,SAT,,0.029,
916,171,21,20.3133,0,10.0,-1,0.001,1.0,1,20.3133,46,0.9160000000000007,SAT,,0.03,
917,171,53,34.4486,0,10.0,-1,0.001,1.0,1,34.4486,46,0.9170000000000007,SAT,,0.029,
918,171,27,19.4636,0,10.0,-1,0.001,1.0,1,19.4636,46,0.9180000000000007,SAT,,0.029,
919,171,43,12.1055,0,10.0,-1,0.001,1.0,1,12.1055,46,0.9190000000000007,SAT,,0.029,
920,90,53,17.6457,0,10.0,-1,0.001,1.0,1,17.6457,47,0.9200000000000007,SAT,,0.028,
921,172,21,15.7342,0,10.0,-1,0.001,1.0,1,15.7342,47,0.9210000000000007,SAT,,0.029,
922,172,28,21.3966,0,10.0,-1,0.001,1.0,1,21.3966,47,0.9220000000000007,SAT,,0.029,
923,172,47,34.3163,0,10.0,-1,0.001,1.0,1,34.3163,47,0.9230000000000007,SAT,,0.029,
924,173,13,75.6255,0,10.0,-1,0.001,1.0,1,75.6255,47,0.9240000000000007,SAT,,0.029,
925,174,67,20.936,0,10.0,-1,0.001,1.0,1,20.936,47,0.9250000000000007,SAT,,0.028,
926,47,41,0.495,0,10.0,-1,0.001,1.0,1,0.495,47,0.9260000000000007,SAT,,0.028,
927,175,28,27.9562,0,10.0,-1,0.001,1.0,1,27.9562,47,0.9270000000000007,SAT,,0.029,
928,176,23,38.9202,0,10.0,-1,0.001,1.0,1,38.9202,47,0.9280000000000007,SAT,,0.029,
929,177,34,27.2458,0,10.0,-1,0.001,1.0,1,27.2458,47,0.9290000000000007,SAT,,0.029,
930,178,68,15.528,0,10.0,-1,0.001,1.0,1,15.528,47,0.9300000000000007,SAT,,0.029,
931,178,60,33.0772,0,10.0,-1,0.001,1.0,1,33.0772,47,0.9310000000000007,SAT,,0.029,
932,178,38,7.1813,0,10.0,-1,0.001,1.0,1,7.1813,47,0.9320000000000007,SAT,,0.028,
933,178,41,7.2582,0,10.0,-1,0.001,1.0,1,7.2582,47,0.9330000000000007,SAT,,0.029,
934,178,57,34.7055,0,10.0,-1,0.001,1.0,1,34.7055,47,0.9340000000000007,SAT,,0.029,
935,178,21,22.6514,0,10.0,-1,0.001,1.0,1,22.6514,47,0.9350000000000007,SAT,,0.029,
936,178,3,131.3762,0,10.0,-1,0.001,1.0,1,131.3762,47,0.9360000000000007,SAT,,0.029,
937,178,25,21.192,0,10.0,-1,0.001,1.0,1,21.192,47,0.9370000000000007,SAT,,0.028,
938,178,7,82.0516,0,10.0,-1,0.001,1.0,1,82.0516,47,0.9380000000000007,SAT,,0.028,
939,178,67,17.9871,0,10.0,-1,0.001,1.0,1,17.9871,47,0.9390000000000007,SAT,,0.028,
940,178,65,23.0732,0,10.0,-1,0.001,1.0,1,23.0732,47,0.9400000000000007,SAT,,0.03,
941,178,4,117.6144,0,10.0,-1,0.001,1.0,1,117.6144,47,0.9410000000000007,SAT,,0.028,
942,178,53,30.6575,0,10.0,-1,0.001,1.0,1,30.6575,47,0.9420000000000007,SAT,,0.029,
943,178,33,12.5609,0,10.0,-1,0.001,1.0,1,12.5609,47,0.9430000000000007,SAT,,0.028,
944,178,19,23.83,0,10.0,-1,0.001,1.0,1,23.83,47,0.9440000000000007,SAT,,0.028,
945,179,34,12.7927,0,10.0,-1,0.001,1.0,1,12.7927,48,0.9450000000000007,SAT,,0.029,
946,180,53,30.9899,0,10.0,-1,0.001,1.0,1,30.9899,48,0.9460000000000007,SAT,,0.029,
947,180,58,34.9552,0,10.0,-1,0.001,1.0,1,34.9552,48,0.9470000000000007,SAT,,0.054,
948,180,72,8.1482,0,10.0,-1,0.001,1.0,1,8.1482,48,0.9480000000000007,SAT,,0.029,
949,180,61,32.0072,0,10.0,-1,0.001,1.0,1,32.0072,48,0.9490000000000007,SAT,,0.028,
950,180,60,33.4115,0,10.0,-1,0.001,1.0,1,33.4115,48,0.9500000000000007,SAT,,0.027,
951,180,63,28.1646,0,10.0,-1,0.001,1.0,1,28.1646,48,0.9510000000000007,SAT,,0.028,
952,180,34,11.2769,0,10.0,-1,0.001,1.0,1,11.2769,48,0.9520000000000007,SAT,,0.028,
953,180,69,13.4999,0,10.0,-1,0.001,1.0,1,13.4999,48,0.9530000000000007,SAT,,0.03,
954,180,7,81.2805,0,10.0,-1,0.001,1.0,1,81.2805,48,0.9540000000000007,SAT,,0.028,
955,180,54,32.607,0,10.0,-1,0.001,1.0,1,32.607,48,0.9550000000000007,SAT,,0.03,
956,180,41,7.4853,0,10.0,-1,0.001,1.0,1,7.4853,48,0.9560000000000007,SAT,,0.029,
957,180,15,30.3034,0,10.0,-1,0.001,1.0,1,30.3034,48,0.9570000000000007,SAT,,0.029,
958,180,6,92.1029,0,10.0,-1,0.001,1.0,1,92.1029,48,0.9580000000000007,SAT,,0.028,
959,180,27,19.8394,0,10.0,-1,0.001,1.0,1,19.8394,48,0.9590000000000007,SAT,,0.028,
960,180,73,7.0467,0,10.0,-1,0.001,1.0,1,7.0467,48,0.9600000000000007,SAT,,0.029,
961,180,35,10.0039,0,10.0,-1,0.001,1.0,1,10.0039,48,0.9610000000000007,SAT,,0.029,
962,180,23,21.8031,0,10.0,-1,0.001,1.0,1,21.8031,48,0.9620000000000007,SAT,,0.028,
963,180,46,14.8217,0,10.0,-1,0.001,1.0,1,14.8217,48,0.9630000000000007,SAT,,0.028,
964,180,25,21.0783,0,10.0,-1,0.001,1.0,1,21.0783,48,0.9640000000000007,SAT,,0.029,
965,180,71,9.6156,0,10.0,-1,0.001,1.0,1,9.6156,48,0.9650000000000007,SAT,,0.028,
966,180,8,71.4743,0,10.0,-1,0.001,1.0,1,71.4743,48,0.9660000000000007,SAT,,0.029,
967,180,59,34.4051,0,10.0,-1,0.001,1.0,1,34.4051,48,0.9670000000000007,SAT,,0.028,
968,180,21,22.4166,0,10.0,-1,0.001,1.0,1,22.4166,48,0.9680000000000007,SAT,,0.029,
969,180,14,33.5191,0,10.0,-1,0.001,1.0,1,33.5191,48,0.9690000000000007,SAT,,0.028,
970,180,11,48.1755,0,10.0,-1,0.001,1.0,1,48.1755,48,0.9700000000000008,SAT,,0.029,
971,180,39,7.0477,0,10.0,-1,0.001,1.0,1,7.0477,48,0.9710000000000008,SAT,,0.029,
972,180,56,34.6707,0,10.0,-1,0.001,1.0,1,34.6707,48,0.9720000000000008,SAT,,0.029,
973,180,40,7.0816,0,10.0,-1,0.001,1.0,1,7.0816,48,0.9730000000000008,SAT,,0.029,
974,180,17,25.8912,0,10.0,-1,0.001,1.0,1,25.8912,48,0.9740000000000008,SAT,,0.029,
975,180,52,29.0532,0,10.0,-1,0.001,1.0,1,29.0532,48,0.9750000000000008,SAT,,0.029,
976,180,45,12.7386,0,10.0,-1,0.001,1.0,1,12.7386,48,0.9760000000000008,SAT,,0.028,
977,180,47,17.1111,0,10.0,-1,0.001,1.0,1,17.1111,48,0.9770000000000008,SAT,,0.028,
978,180,29,17.9285,0,10.0,-1,0.001,1.0,1,17.9285,48,0.9780000000000008,SAT,,0.03,
979,180,33,12.6463,0,10.0,-1,0.001,1.0,1,12.6463,48,0.9790000000000008,SAT,,0.029,
980,180,76,6.0607,0,10.0,-1,0.001,1.0,1,6.0607,48,0.9800000000000008,SAT,,0.028,
981,180,30,16.7394,0,10.0,-1,0.001,1.0,1,16.7394,48,0.9810000000000008,SAT,,0.028,
982,180,67,18.2794,0,10.0,-1,0.001,1.0,1,18.2794,48,0.9820000000000008,SAT,,0.029,
983,180,10,54.933,0,10.0,-1,0.001,1.0,1,54.933,48,0.9830000000000008,SAT,,0.028,
984,180,26,20.5389,0,10.0,-1,0.001,1.0,1,20.5389,48,0.9840000000000008,SAT,,0.028,
985,180,57,35.0443,0,10.0,-1,0.001,1.0,1,35.0443,48,0.9850000000000008,SAT,,0.028,
986,180,19,23.5293,0,10.0,-1,0.001,1.0,1,23.5293,48,0.9860000000000008,SAT,,0.029,
987,180,9,62.6932,0,10.0,-1,0.001,1.0,1,62.6932,48,0.9870000000000008,SAT,,0.029,
988,180,28,18.968,0,10.0,-1,0.001,1.0,1,18.968,48,0.9880000000000008,SAT,,0.029,
989,180,36,8.889,0,10.0,-1,0.001,1.0,1,8.889,48,0.9890000000000008,SAT,,0.028,
990,180,32,14.0509,0,10.0,-1,0.001,1.0,1,14.0509,48,0.9900000000000008,SAT,,0.029,
991,180,38,7.362,0,10.0,-1,0.001,1.0,1,7.362,48,0.9910000000000008,SAT,,0.029,
992,180,43,9.4193,0,10.0,-1,0.001,1.0,1,9.4193,48,0.9920000000000008,SAT,,0.029,
993,180,3,130.4196,0,10.0,-1,0.001,1.0,1,130.4196,48,0.9930000000000008,SAT,,0.028,
994,180,49,22.0254,0,10.0,-1,0.001,1.0,1,22.0254,48,0.9940000000000008,SAT,,0.029,
995,180,16,27.7916,0,10.0,-1,0.001,1.0,1,27.7916,48,0.9950000000000008,SAT,,0.029,
996,180,13,37.5228,0,10.0,-1,0.001,1.0,1,37.5228,48,0.9960000000000008,SAT,,0.028,
997,180,74,6.3307,0,10.0,-1,0.001,1.0,1,6.3307,48,0.9970000000000008,SAT,,0.029,
998,180,12,42.3879,0,10.0,-1,0.001,1.0,1,42.3879,48,0.9980000000000008,SAT,,0.029,
999,180,5,103.9211,0,10.0,-1,0.001,1.0,1,103.9211,48,0.9990000000000008,SAT,,0.028,
1000,180,22,22.0899,0,10.0,-1,0.001,1.0,1,22.0899,48,1.0000000000000007,SAT,,0.029,
